date,channel_grouping,platform,year,month,sumOfLeads,ad_id
2020-05-22,Referral,Desktop,2020,5,5567.484417,974
2020-05-22,Referral,Mobile Web,2020,5,7919.829008,1237
2020-05-22,Social,Desktop,2020,5,452.1039518,78
2020-05-22,Social,Mobile Web,2020,5,1314.518129,222
2020-05-23,,Android,2020,5,266754.8781,35520
2020-05-23,,iOS,2020,5,107412.4258,12986
2020-05-23,(Other),Desktop,2020,5,6920.550526,1386
2020-05-23,(Other),Mobile Web,2020,5,5464.552607,1029
2020-05-23,Direct,Desktop,2020,5,43934.3841,7144
2020-05-23,Direct,Mobile Web,2020,5,35101.50439,6033
2020-05-23,Display,Desktop,2020,5,729.5522667,151
2020-05-23,Display,Mobile Web,2020,5,306.4788354,55
2020-05-23,Email,Desktop,2020,5,16.10662784,3
2020-05-23,Email,Mobile Web,2020,5,4.012627754,1
2020-05-23,Organic Search,Desktop,2020,5,44646.00157,8140
2020-05-23,Organic Search,Mobile Web,2020,5,93775.7487,15001
2020-05-23,Paid Search,Desktop,2020,5,9308.48367,1757
2020-05-23,Paid Search,Mobile Web,2020,5,32271.20457,3681
2020-05-23,Referral,Desktop,2020,5,3331.229767,655
2020-05-23,Referral,Mobile Web,2020,5,6389.817148,1049
2020-05-23,Social,Desktop,2020,5,398.8513338,77
2020-05-23,Social,Mobile Web,2020,5,1300.054475,227
2020-05-24,,Android,2020,5,240639.1286,31910
2020-05-24,,iOS,2020,5,92642.72637,10865
2020-05-24,(Other),Desktop,2020,5,6221.23798,1160
2020-05-24,(Other),Mobile Web,2020,5,4823.245709,931
2020-05-24,Direct,Desktop,2020,5,39229.07696,6779
2020-05-24,Direct,Mobile Web,2020,5,31317.26331,5296
2020-05-24,Display,Desktop,2020,5,359.4822603,75
2020-05-24,Display,Mobile Web,2020,5,452.4857301,85
2020-05-24,Email,Desktop,2020,5,40.14222357,8
2020-05-24,Email,Mobile Web,2020,5,44.50720678,6
2020-05-24,Organic Search,Desktop,2020,5,34457.8439,6210
2020-05-24,Organic Search,Mobile Web,2020,5,82693.72061,13402
2020-05-24,Paid Search,Desktop,2020,5,8578.60445,1655
2020-05-24,Paid Search,Mobile Web,2020,5,34221.66492,3724
2020-05-24,Referral,Desktop,2020,5,2039.459622,370
2020-05-24,Referral,Mobile Web,2020,5,5346.308155,928
2020-05-24,Social,Desktop,2020,5,278.1240979,58
2020-05-24,Social,Mobile Web,2020,5,981.076245,179
2020-05-25,,Android,2020,5,366982.8104,44706
2020-05-25,,iOS,2020,5,138683.3146,15671
2020-05-25,(Other),Desktop,2020,5,6862.19469,1364
2020-05-25,(Other),Mobile Web,2020,5,7358.94185,1307
2020-05-25,Direct,Desktop,2020,5,44978.2781,7716
2020-05-25,Direct,Mobile Web,2020,5,52284.62427,8535
2020-05-25,Display,Desktop,2020,5,1049.256168,200
2020-05-25,Display,Mobile Web,2020,5,581.3367809,109
2020-05-25,Email,Desktop,2020,5,16.07816724,4
2020-05-25,Email,Mobile Web,2020,5,68.50856888,11
2020-05-25,Organic Search,Desktop,2020,5,52006.00713,9121
2020-05-25,Organic Search,Mobile Web,2020,5,129921.2803,19688
2020-05-25,Paid Search,Desktop,2020,5,10933.30046,2029
2020-05-25,Paid Search,Mobile Web,2020,5,51735.9636,5160
2020-05-25,Referral,Desktop,2020,5,3637.179461,620
2020-05-25,Referral,Mobile Web,2020,5,8258.24052,1382
2020-05-25,Social,Desktop,2020,5,661.2652157,122
2020-05-25,Social,Mobile Web,2020,5,1447.807501,249
2020-05-26,,Android,2020,5,429220.8535,50755
2020-05-26,,iOS,2020,5,181828.4697,19936
2020-05-26,(Other),Desktop,2020,5,9154.175841,1781
2020-05-26,(Other),Mobile Web,2020,5,9194.331617,1652
2020-05-26,Direct,Desktop,2020,5,52000.66543,8651
2020-05-26,Direct,Mobile Web,2020,5,65760.81042,10372
2020-05-26,Display,Desktop,2020,5,835.1809,169
2020-05-26,Display,Mobile Web,2020,5,887.8690639,180
2020-05-26,Email,Desktop,2020,5,60.1694679,12
2020-05-26,Email,Mobile Web,2020,5,16.1300911,2
2020-05-26,Organic Search,Desktop,2020,5,63310.85154,10802
2020-05-26,Organic Search,Mobile Web,2020,5,157123.1423,23005
2020-05-26,Paid Search,Desktop,2020,5,11250.21803,2107
2020-05-26,Paid Search,Mobile Web,2020,5,52189.66911,5614
2020-05-26,Referral,Desktop,2020,5,5790.286379,997
2020-05-26,Referral,Mobile Web,2020,5,11433.161,1653
2020-05-26,Social,Desktop,2020,5,391.5629445,75
2020-05-26,Social,Mobile Web,2020,5,2311.749042,412
2020-05-27,,Android,2020,5,431768.7899,51517
2020-05-27,,iOS,2020,5,180036.3382,20062
2020-05-27,(Other),Desktop,2020,5,15702.45988,2908
2020-05-27,(Other),Mobile Web,2020,5,9414.744839,1692
2020-05-27,Direct,Desktop,2020,5,53849.72846,9445
2020-05-27,Direct,Mobile Web,2020,5,71518.06789,11059
2020-05-27,Display,Desktop,2020,5,1282.87914,264
2020-05-27,Display,Mobile Web,2020,5,669.6051258,132
2020-05-27,Email,Desktop,2020,5,197.4044202,22
2020-05-27,Email,Mobile Web,2020,5,76.66081449,13
2020-05-27,Organic Search,Desktop,2020,5,99068.27921,16367
2020-05-27,Organic Search,Mobile Web,2020,5,162644.1075,23587
2020-05-27,Paid Search,Desktop,2020,5,16800.05941,3138
2020-05-27,Paid Search,Mobile Web,2020,5,47666.19999,5326
2020-05-27,Referral,Desktop,2020,5,6904.665678,1123
2020-05-27,Referral,Mobile Web,2020,5,15237.59079,2053
2020-05-27,Social,Desktop,2020,5,1007.815106,177
2020-05-27,Social,Mobile Web,2020,5,2307.689431,391
2020-05-28,,Android,2020,5,425309.7163,51039
2020-05-28,,iOS,2020,5,179439.3617,19880
2020-05-28,(Other),Desktop,2020,5,12945.91995,2419
2020-05-28,(Other),Mobile Web,2020,5,9263.326953,1673
2020-05-28,Direct,Desktop,2020,5,57800.61884,9748
2020-05-28,Direct,Mobile Web,2020,5,70972.89825,10894
2020-05-28,Display,Desktop,2020,5,1717.895971,332
2020-05-28,Display,Mobile Web,2020,5,920.5150187,189
2020-05-28,Email,Desktop,2020,5,40.37091528,9
2020-05-28,Email,Mobile Web,2020,5,128.8273812,31
2020-05-28,Organic Search,Desktop,2020,5,104333.8029,17012
2020-05-28,Organic Search,Mobile Web,2020,5,163770.5323,23865
2020-05-28,Paid Search,Desktop,2020,5,16753.24993,3139
2020-05-28,Paid Search,Mobile Web,2020,5,44831.80123,5198
2020-05-28,Referral,Desktop,2020,5,8265.53382,1294
2020-05-28,Referral,Mobile Web,2020,5,16180.90692,2107
2020-05-28,Social,Desktop,2020,5,966.556931,177
2020-05-28,Social,Mobile Web,2020,5,2121.407616,354
2020-05-29,,Android,2020,5,419956.3209,51785
2020-05-29,,iOS,2020,5,173397.9155,20127
2020-05-29,(Other),Desktop,2020,5,13564.80385,2585
2020-05-29,(Other),Mobile Web,2020,5,7975.234083,1535
2020-05-29,Direct,Desktop,2020,5,60938.80483,9892
2020-05-29,Direct,Mobile Web,2020,5,67666.76985,10517
2020-05-29,Display,Desktop,2020,5,1222.017749,248
2020-05-29,Display,Mobile Web,2020,5,556.7827388,122
2020-05-29,Email,Desktop,2020,5,56.42109926,13
2020-05-29,Email,Mobile Web,2020,5,24.21497211,5
2020-05-29,Organic Search,Desktop,2020,5,90989.29309,15514
2020-05-29,Organic Search,Mobile Web,2020,5,161377.3563,23889
2020-05-29,Paid Search,Desktop,2020,5,17405.27142,3289
2020-05-29,Paid Search,Mobile Web,2020,5,42782.61393,5271
2020-05-29,Referral,Desktop,2020,5,8166.499474,1347
2020-05-29,Referral,Mobile Web,2020,5,15682.44889,2072
2020-05-29,Social,Desktop,2020,5,709.4075074,131
2020-05-29,Social,Mobile Web,2020,5,1775.152367,293
2020-05-30,,Android,2020,5,434412.0436,53248
2020-05-30,,iOS,2020,5,179456.5211,20056
2020-05-30,(Other),Desktop,2020,5,7250.776757,1439
2020-05-30,(Other),Mobile Web,2020,5,9136.416707,1745
2020-05-30,Direct,Desktop,2020,5,43650.58373,7574
2020-05-30,Direct,Mobile Web,2020,5,72789.09042,11387
2020-05-30,Display,Desktop,2020,5,992.5986564,172
2020-05-30,Display,Mobile Web,2020,5,581.7508136,109
2020-05-30,Email,Desktop,2020,5,8.044659928,2
2020-05-30,Email,Mobile Web,2020,5,48.44262111,10
2020-05-30,Organic Search,Desktop,2020,5,65138.24875,11456
2020-05-30,Organic Search,Mobile Web,2020,5,170440.1001,25002
2020-05-30,Paid Search,Desktop,2020,5,11735.55484,2199
2020-05-30,Paid Search,Mobile Web,2020,5,45832.29411,5646
2020-05-30,Referral,Desktop,2020,5,6070.890353,1048
2020-05-30,Referral,Mobile Web,2020,5,15910.84154,2299
2020-05-30,Social,Desktop,2020,5,499.9700221,99
2020-05-30,Social,Mobile Web,2020,5,1975.812229,334
2020-05-31,,Android,2020,5,437987.9693,53031
2020-05-31,,iOS,2020,5,186708.4081,21149
2020-05-31,(Other),Desktop,2020,5,8357.188028,1697
2020-05-31,(Other),Mobile Web,2020,5,10017.63778,1790
2020-05-31,Direct,Desktop,2020,5,48410.16089,8255
2020-05-31,Direct,Mobile Web,2020,5,72462.94168,11067
2020-05-31,Display,Desktop,2020,5,1066.019949,210
2020-05-31,Display,Mobile Web,2020,5,552.5210604,102
2020-05-31,Email,Desktop,2020,5,8.070433776,2
2020-05-31,Email,Mobile Web,2020,5,24.14839589,6
2020-05-31,Organic Search,Desktop,2020,5,64036.69895,11233
2020-05-31,Organic Search,Mobile Web,2020,5,173839.5455,25253
2020-05-31,Paid Search,Desktop,2020,5,10883.62452,2078
2020-05-31,Paid Search,Mobile Web,2020,5,48121.54267,5592
2020-05-31,Referral,Desktop,2020,5,6374.974108,1079
2020-05-31,Referral,Mobile Web,2020,5,16784.21074,2402
2020-05-31,Social,Desktop,2020,5,552.2081291,94
2020-05-31,Social,Mobile Web,2020,5,1644.661759,284
2020-06-01,,Android,2020,6,412558.2783,51093
2020-06-01,,iOS,2020,6,171465.484,19339
2020-06-01,(Other),Desktop,2020,6,12460.27045,2292
2020-06-01,(Other),Mobile Web,2020,6,7179.121036,1340
2020-06-01,Direct,Desktop,2020,6,77251.2993,12847
2020-06-01,Direct,Mobile Web,2020,6,63179.6765,9792
2020-06-01,Display,Desktop,2020,6,1540.519287,282
2020-06-01,Display,Mobile Web,2020,6,614.1721221,103
2020-06-01,Email,Desktop,2020,6,8.081586389,2
2020-06-01,Email,Mobile Web,2020,6,8.059119654,1
2020-06-01,Organic Search,Desktop,2020,6,111961.9718,18526
2020-06-01,Organic Search,Mobile Web,2020,6,152291.4419,22405
2020-06-01,Paid Search,Desktop,2020,6,17664.36291,3225
2020-06-01,Paid Search,Mobile Web,2020,6,39676.66188,4741
2020-06-01,Referral,Desktop,2020,6,11827.44693,1958
2020-06-01,Referral,Mobile Web,2020,6,17742.38544,2245
2020-06-01,Social,Desktop,2020,6,842.0805236,163
2020-06-01,Social,Mobile Web,2020,6,1451.892505,255
2020-06-02,,Android,2020,6,406369.603,50665
2020-06-02,,iOS,2020,6,168400.7958,19046
2020-06-02,(Other),Desktop,2020,6,14777.90502,2768
2020-06-02,(Other),Mobile Web,2020,6,7703.527347,1458
2020-06-02,Direct,Desktop,2020,6,70128.71235,10876
2020-06-02,Direct,Mobile Web,2020,6,62801.20881,9839
2020-06-02,Display,Desktop,2020,6,1339.489628,265
2020-06-02,Display,Mobile Web,2020,6,650.1484246,129
2020-06-02,Email,Desktop,2020,6,44.38344697,8
2020-06-02,Organic Search,Desktop,2020,6,108486.7159,18208
2020-06-02,Organic Search,Mobile Web,2020,6,149706.6533,22067
2020-06-02,Paid Search,Desktop,2020,6,20780.13435,3763
2020-06-02,Paid Search,Mobile Web,2020,6,40222.56818,4989
2020-06-02,Referral,Desktop,2020,6,12179.84222,2075
2020-06-02,Referral,Mobile Web,2020,6,18209.95076,2389
2020-06-02,Social,Desktop,2020,6,1115.972482,198
2020-06-02,Social,Mobile Web,2020,6,1649.589448,292
2020-06-03,,Android,2020,6,399906.8642,50027
2020-06-03,,iOS,2020,6,169990.8859,18816
2020-06-03,(Other),Desktop,2020,6,15275.65781,2897
2020-06-03,(Other),Mobile Web,2020,6,8795.191632,1589
2020-06-03,Direct,Desktop,2020,6,61475.12552,10020
2020-06-03,Direct,Mobile Web,2020,6,61985.33458,9545
2020-06-03,Display,Desktop,2020,6,1339.66696,272
2020-06-03,Display,Mobile Web,2020,6,416.0231308,87
2020-06-03,Email,Desktop,2020,6,213.1488232,46
2020-06-03,Email,Mobile Web,2020,6,20.15151503,4
2020-06-03,Organic Search,Desktop,2020,6,108766.1273,18173
2020-06-03,Organic Search,Mobile Web,2020,6,147341.5715,21619
2020-06-03,Paid Search,Desktop,2020,6,19883.13585,3649
2020-06-03,Paid Search,Mobile Web,2020,6,31134.44528,4221
2020-06-03,Referral,Desktop,2020,6,10350.63334,1668
2020-06-03,Referral,Mobile Web,2020,6,18422.1153,2327
2020-06-03,Social,Desktop,2020,6,975.2886247,178
2020-06-03,Social,Mobile Web,2020,6,1326.249576,239
2020-06-04,,Android,2020,6,398164.3522,51104
2020-06-04,,iOS,2020,6,164732.666,19190
2020-06-04,(Other),Desktop,2020,6,12991.04361,2467
2020-06-04,(Other),Mobile Web,2020,6,8761.687941,1630
2020-06-04,Direct,Desktop,2020,6,64314.46998,10454
2020-06-04,Direct,Mobile Web,2020,6,59673.67597,9508
2020-06-04,Display,Desktop,2020,6,1206.287113,243
2020-06-04,Display,Mobile Web,2020,6,758.904428,140
2020-06-04,Email,Desktop,2020,6,445.756649,74
2020-06-04,Email,Mobile Web,2020,6,24.12175382,4
2020-06-04,Organic Search,Desktop,2020,6,102903.6647,17324
2020-06-04,Organic Search,Mobile Web,2020,6,141598.417,21631
2020-06-04,Paid Search,Desktop,2020,6,19984.8099,3648
2020-06-04,Paid Search,Mobile Web,2020,6,27783.75875,4301
2020-06-04,Referral,Desktop,2020,6,11585.8296,1915
2020-06-04,Referral,Mobile Web,2020,6,17957.9328,2248
2020-06-04,Social,Desktop,2020,6,1040.551221,198
2020-06-04,Social,Mobile Web,2020,6,1237.729935,220
2020-06-05,,Android,2020,6,398978.5487,50900
2020-06-05,,iOS,2020,6,164305.8873,19019
2020-06-05,(Other),Desktop,2020,6,12217.07227,2247
2020-06-05,(Other),Mobile Web,2020,6,8251.558197,1538
2020-06-05,Direct,Desktop,2020,6,54707.61167,8708
2020-06-05,Direct,Mobile Web,2020,6,55492.96596,8883
2020-06-05,Display,Desktop,2020,6,935.9774098,187
2020-06-05,Display,Mobile Web,2020,6,739.1125319,150
2020-06-05,Email,Desktop,2020,6,168.5620458,38
2020-06-05,Email,Mobile Web,2020,6,28.24551446,4
2020-06-05,Organic Search,Desktop,2020,6,94358.88978,16185
2020-06-05,Organic Search,Mobile Web,2020,6,134374.7303,20701
2020-06-05,Paid Search,Desktop,2020,6,18550.46569,3473
2020-06-05,Paid Search,Mobile Web,2020,6,30954.45171,4425
2020-06-05,Referral,Desktop,2020,6,9430.753098,1562
2020-06-05,Referral,Mobile Web,2020,6,18230.4688,2307
2020-06-05,Social,Desktop,2020,6,951.5537407,157
2020-06-05,Social,Mobile Web,2020,6,1484.464494,241
2020-06-06,,Android,2020,6,432121.7784,54078
2020-06-06,,iOS,2020,6,177973.0409,20602
2020-06-06,(Other),Desktop,2020,6,8876.09461,1674
2020-06-06,(Other),Mobile Web,2020,6,10500.19622,1875
2020-06-06,Direct,Desktop,2020,6,41827.07975,7385
2020-06-06,Direct,Mobile Web,2020,6,60036.76653,9777
2020-06-06,Display,Desktop,2020,6,1736.965123,341
2020-06-06,Display,Mobile Web,2020,6,669.8696295,147
2020-06-06,Email,Desktop,2020,6,425.7492383,71
2020-06-06,Email,Mobile Web,2020,6,32.10507133,7
2020-06-06,Organic Search,Desktop,2020,6,64659.9119,11541
2020-06-06,Organic Search,Mobile Web,2020,6,151401.1784,23424
2020-06-06,Paid Search,Desktop,2020,6,13852.57138,2556
2020-06-06,Paid Search,Mobile Web,2020,6,34902.02518,5098
2020-06-06,Referral,Desktop,2020,6,6843.108724,1175
2020-06-06,Referral,Mobile Web,2020,6,16624.48922,2364
2020-06-06,Social,Desktop,2020,6,705.2672152,132
2020-06-06,Social,Mobile Web,2020,6,1406.597968,230
2020-06-07,,Android,2020,6,440382.3816,54839
2020-06-07,,iOS,2020,6,200022.6478,20543
2020-06-07,(Other),Desktop,2020,6,7282.259609,1353
2020-06-07,(Other),Mobile Web,2020,6,12350.51166,2054
2020-06-07,Direct,Desktop,2020,6,42479.38186,7222
2020-06-07,Direct,Mobile Web,2020,6,63969.46408,9996
2020-06-07,Display,Desktop,2020,6,666.4554589,136
2020-06-07,Display,Mobile Web,2020,6,742.7331506,137
2020-06-07,Email,Desktop,2020,6,277.4026562,53
2020-06-07,Email,Mobile Web,2020,6,44.35223249,7
2020-06-07,Organic Search,Desktop,2020,6,64318.92897,11324
2020-06-07,Organic Search,Mobile Web,2020,6,167936.1334,24220
2020-06-07,Paid Search,Desktop,2020,6,12717.63707,2362
2020-06-07,Paid Search,Mobile Web,2020,6,42383.17033,5843
2020-06-07,Referral,Desktop,2020,6,6315.436188,1030
2020-06-07,Referral,Mobile Web,2020,6,16115.15216,2305
2020-06-07,Social,Desktop,2020,6,648.592419,112
2020-06-07,Social,Mobile Web,2020,6,1613.987683,298
2020-06-08,,Android,2020,6,469268.1255,58344
2020-06-08,,iOS,2020,6,200421.8269,22853
2020-06-08,(Other),Desktop,2020,6,11205.97775,2189
2020-06-08,(Other),Mobile Web,2020,6,12351.06879,2206
2020-06-08,Direct,Desktop,2020,6,45766.11,7769
2020-06-08,Direct,Mobile Web,2020,6,69320.86416,10932
2020-06-08,Display,Desktop,2020,6,851.8007323,175
2020-06-08,Display,Mobile Web,2020,6,1094.193393,210
2020-06-08,Email,Desktop,2020,6,169.0645047,35
2020-06-08,Email,Mobile Web,2020,6,28.15630975,5
2020-06-08,Organic Search,Desktop,2020,6,74512.72949,12946
2020-06-08,Organic Search,Mobile Web,2020,6,176712.2476,26251
2020-06-08,Paid Search,Desktop,2020,6,12592.48464,2320
2020-06-08,Paid Search,Mobile Web,2020,6,42192.38459,5734
2020-06-08,Referral,Desktop,2020,6,7784.453445,1305
2020-06-08,Referral,Mobile Web,2020,6,18061.9318,2600
2020-06-08,Social,Desktop,2020,6,677.1146044,130
2020-06-08,Social,Mobile Web,2020,6,1697.672705,287
2020-06-09,,Android,2020,6,436820.2308,55664
2020-06-09,,iOS,2020,6,181997.5348,21248
2020-06-09,(Other),Desktop,2020,6,15590.66988,2717
2020-06-09,(Other),Mobile Web,2020,6,11421.58874,2052
2020-06-09,Direct,Desktop,2020,6,67626.20209,10744
2020-06-09,Direct,Mobile Web,2020,6,67864.18489,10578
2020-06-09,Display,Desktop,2020,6,1266.296694,271
2020-06-09,Display,Mobile Web,2020,6,1706.982336,345
2020-06-09,Email,Desktop,2020,6,406.0839909,60
2020-06-09,Email,Mobile Web,2020,6,92.72127405,19
2020-06-09,Organic Search,Desktop,2020,6,119495.9093,19481
2020-06-09,Organic Search,Mobile Web,2020,6,165730.6191,24678
2020-06-09,Paid Search,Desktop,2020,6,20543.34689,3795
2020-06-09,Paid Search,Mobile Web,2020,6,38168.84304,5231
2020-06-09,Referral,Desktop,2020,6,11872.05838,1959
2020-06-09,Referral,Mobile Web,2020,6,18757.73598,2539
2020-06-09,Social,Desktop,2020,6,895.9693156,164
2020-06-09,Social,Mobile Web,2020,6,1597.360369,272
2020-06-10,,Android,2020,6,422472.6063,54333
2020-06-10,,iOS,2020,6,163700.967,19686
2020-06-10,(Other),Desktop,2020,6,14973.5632,2589
2020-06-10,(Other),Mobile Web,2020,6,11237.94744,2036
2020-06-10,Direct,Desktop,2020,6,58882.42196,9894
2020-06-10,Direct,Mobile Web,2020,6,62833.54538,9866
2020-06-10,Display,Desktop,2020,6,1246.531956,224
2020-06-10,Display,Mobile Web,2020,6,1268.855845,256
2020-06-10,Email,Desktop,2020,6,329.6140004,54
2020-06-10,Email,Mobile Web,2020,6,16.11752807,4
2020-06-10,Organic Search,Desktop,2020,6,116783.1449,19492
2020-06-10,Organic Search,Mobile Web,2020,6,161239.6139,24112
2020-06-10,Paid Search,Desktop,2020,6,19836.4593,3650
2020-06-10,Paid Search,Mobile Web,2020,6,36923.40676,5084
2020-06-10,Referral,Desktop,2020,6,11346.56666,1818
2020-06-10,Referral,Mobile Web,2020,6,20170.25881,2822
2020-06-10,Social,Desktop,2020,6,854.2726983,152
2020-06-10,Social,Mobile Web,2020,6,1436.476231,267
2020-06-11,,Android,2020,6,427707.7264,55126
2020-06-11,,iOS,2020,6,166484.1127,19752
2020-06-11,(Other),Desktop,2020,6,15148.05197,2745
2020-06-11,(Other),Mobile Web,2020,6,12376.32789,2238
2020-06-11,Direct,Desktop,2020,6,52840.35338,8971
2020-06-11,Direct,Mobile Web,2020,6,62896.11636,9800
2020-06-11,Display,Desktop,2020,6,1142.488524,233
2020-06-11,Display,Mobile Web,2020,6,1313.519014,266
2020-06-11,Email,Desktop,2020,6,438.4715985,62
2020-06-11,Email,Mobile Web,2020,6,649.3165679,116
2020-06-11,Organic Search,Desktop,2020,6,117331.5176,19804
2020-06-11,Organic Search,Mobile Web,2020,6,158849.1465,23796
2020-06-11,Paid Search,Desktop,2020,6,20045.42341,3658
2020-06-11,Paid Search,Mobile Web,2020,6,36318.74759,5003
2020-06-11,Referral,Desktop,2020,6,11561.61909,1868
2020-06-11,Referral,Mobile Web,2020,6,18689.76692,2456
2020-06-11,Social,Desktop,2020,6,930.8512875,178
2020-06-11,Social,Mobile Web,2020,6,1556.413256,281
2020-06-12,,Android,2020,6,424734.6463,54858
2020-06-12,,iOS,2020,6,161070.984,19210
2020-06-12,(Other),Desktop,2020,6,15749.88833,2989
2020-06-12,(Other),Mobile Web,2020,6,12935.75247,2267
2020-06-12,Direct,Desktop,2020,6,69654.75127,11206
2020-06-12,Direct,Mobile Web,2020,6,57534.15981,9445
2020-06-12,Display,Desktop,2020,6,1078.704122,213
2020-06-12,Display,Mobile Web,2020,6,901.1543602,164
2020-06-12,Email,Desktop,2020,6,257.3631642,46
2020-06-12,Email,Mobile Web,2020,6,112.9641082,23
2020-06-12,Organic Search,Desktop,2020,6,103181.0405,17601
2020-06-12,Organic Search,Mobile Web,2020,6,150973.5519,23042
2020-06-12,Paid Search,Desktop,2020,6,17660.28198,3297
2020-06-12,Paid Search,Mobile Web,2020,6,35690.55782,5017
2020-06-12,Referral,Desktop,2020,6,10247.31798,1726
2020-06-12,Referral,Mobile Web,2020,6,17146.38239,2392
2020-06-12,Social,Desktop,2020,6,669.5254011,125
2020-06-12,Social,Mobile Web,2020,6,2454.707291,328
2020-06-13,,Android,2020,6,410903.3133,53912
2020-06-13,,iOS,2020,6,159198.3985,18790
2020-06-13,(Other),Desktop,2020,6,9110.622973,1736
2020-06-13,(Other),Mobile Web,2020,6,11504.59367,1985
2020-06-13,Direct,Desktop,2020,6,50556.76361,8246
2020-06-13,Direct,Mobile Web,2020,6,57576.40198,9454
2020-06-13,Display,Desktop,2020,6,763.5721934,154
2020-06-13,Display,Mobile Web,2020,6,593.9769999,131
